ID,PlayerName,Rating,Club,Nation,NationTop,Card,League,LeagueTop,SkillMoves,WeakFoot,StrongFoot,Position,WorkRateAtk,WorkRateDef,HeightCm,HeightIn,WeightKg,WeightLb,Popularity,IGS_base,IGS_total,Reputation,BodyType,DOB,DateAdded,PAC,Acceleration,SprintSpeed,SHO,Positioning,Finishing,ShotPower,LongShots,Volleys,Penalties,PAS,Vision,Crossing,FKAccuracy,ShortPassing,LongPassing,Curve,DRI,Agility,Balance,Reactions,BallControl,Dribbling,Composure,DEF,Interceptions,HeadingAccuracy,DefAwareness,StandingTackle,SlidingTackle,PHY,Jumping,Stamina,Strength,Aggression,GK_DIVING,GK_Diving,GK_HANDLING,GK_Handling,GK_KICKING,GK_Kicking,GK_REFLEXES,GK_Reflexes,GK_SPEED,GK_Acceleration,GK_SprintSpeed,GK_POSITIONING,GK_Positioning,isGK,PlayerURL
15214,Habib Al Watyan,60,Al Hilal,Saudi Arabia,Other,fut23 bronze common,SAU 1,OTHER,1,3,Right,GK,M,M,182,72,94,207,1,343,830,1,Stocky,1996-08-08,2022-09-21,61,46,45,60,10,11,44,17,19,20,58,38,11,16,22,24,16,61,31,53,57,20,16,39,46,22,19,19,17,13,57,56,30,76,23,61.0,61.0,60.0,60.0,58.0,58.0,61.0,61.0,46.0,46.0,45.0,57.0,57.0,True,https://www.futbin.com/23/player/32207
15217,Dean Lyness,60,St. Mirren,England,England,fut23 bronze rare,SPFL,OTHER,1,2,Right,GK,M,M,191,75,76,168,2,350,828,1,High&Stocky,1991-07-20,2022-09-21,60,54,53,60,13,13,42,15,14,22,56,34,15,12,24,23,14,62,48,49,56,23,13,51,54,12,12,18,13,14,58,46,29,58,38,60.0,60.0,60.0,60.0,56.0,56.0,62.0,62.0,54.0,54.0,53.0,58.0,58.0,True,https://www.futbin.com/23/player/32343
15220,Thomas Heward-Belle,60,Sydney FC,Australia,Other,fut23 bronze rare,AUS 1,OTHER,1,2,Right,GK,M,M,192,76,80,176,1,337,625,1,High&Average,1997-03-11,2022-09-21,63,34,33,63,7,9,42,8,8,11,56,36,10,14,33,31,11,62,27,22,40,11,7,41,34,6,11,7,12,14,59,35,25,61,19,63.0,63.0,63.0,63.0,56.0,56.0,62.0,62.0,34.0,34.0,33.0,59.0,59.0,True,https://www.futbin.com/23/player/32360
15228,Jordan Wright,60,Lincoln City,England,England,fut23 bronze common,ENG 3,OTHER,1,2,Right,GK,M,M,190,75,75,165,1,318,638,1,High&Average+,1999-02-27,2022-09-21,61,20,22,58,10,5,44,6,6,15,58,38,13,11,28,22,12,62,35,28,51,12,11,37,21,15,17,17,14,14,58,37,24,46,28,61.0,61.0,58.0,58.0,58.0,58.0,62.0,62.0,21.0,20.0,22.0,58.0,58.0,True,https://www.futbin.com/23/player/32682
15233,Vedat Karakus,60,Adana Demirspor,Turkey,Other,fut23 bronze common,TUR 1,OTHER,1,2,Right,GK,M,M,185,73,84,185,1,326,682,1,High&Average,1998-02-28,2022-09-21,65,28,28,59,6,8,41,9,5,19,54,34,10,10,30,32,11,65,31,27,50,12,14,45,28,6,14,9,12,14,55,54,27,69,27,65.0,65.0,59.0,59.0,54.0,54.0,65.0,65.0,28.0,28.0,28.0,55.0,55.0,True,https://www.futbin.com/23/player/33045
15235,Ellery Balcombe,60,Crawley Town,England,England,fut23 bronze common,ENG 4,OTHER,1,3,Right,GK,M,M,190,75,92,203,2,337,790,1,High&Average,1999-10-15,2022-09-21,61,39,39,59,10,10,44,13,17,16,59,44,10,13,19,29,12,62,45,61,54,15,10,24,39,18,12,25,10,13,57,68,28,64,28,61.0,61.0,59.0,59.0,59.0,59.0,62.0,62.0,39.0,39.0,39.0,57.0,57.0,True,https://www.futbin.com/23/player/33133
15239,Grégoire Coudert,60,Stade Brestois 29,France,France,fut23 bronze common,FRA 1,FRA 1,1,3,Left,GK,M,M,188,74,83,183,1,325,650,1,High&Average,1999-04-03,2022-09-21,62,30,27,56,9,7,44,8,6,19,58,24,10,11,22,26,14,62,25,24,52,15,13,25,29,12,12,22,13,11,58,50,25,66,28,62.0,62.0,56.0,56.0,58.0,58.0,62.0,62.0,29.0,30.0,27.0,58.0,58.0,True,https://www.futbin.com/23/player/33557
15249,Tomás Durso,60,Gimnasia,Argentina,Argentina,fut23 bronze common,ARG 1,OTHER,1,2,Right,GK,M,M,187,74,80,176,-3,325,632,1,High&Average,1999-02-26,2022-09-21,60,33,15,59,8,5,44,5,9,10,58,25,12,14,17,29,10,60,29,48,49,11,14,37,26,8,13,15,13,10,62,59,23,46,21,60.0,60.0,59.0,59.0,58.0,58.0,60.0,60.0,26.0,33.0,15.0,62.0,62.0,True,https://www.futbin.com/23/player/33900
15263,Paweł Sokół,60,Górnik Zabrze,Poland,Other,fut23 bronze rare,POL 1,OTHER,1,3,Right,GK,M,M,193,76,86,190,0,330,629,1,High&Average,2000-03-02,2022-09-21,61,28,20,64,6,7,44,9,9,19,58,37,13,14,29,17,11,62,38,23,38,14,11,42,25,13,12,11,10,11,60,38,23,63,19,61.0,61.0,64.0,64.0,58.0,58.0,62.0,62.0,25.0,28.0,20.0,60.0,60.0,True,https://www.futbin.com/23/player/34473
15265,Timon Weiner,60,Holstein Kiel,Germany,Germany,fut23 bronze common,GER 2,OTHER,1,4,Right,GK,M,M,191,75,76,168,0,350,858,1,High&Average,1999-01-18,2022-09-21,61,50,51,57,9,17,46,15,14,15,61,40,26,17,30,30,21,64,30,35,53,29,24,44,50,12,20,12,20,11,57,60,45,64,18,61.0,61.0,57.0,57.0,61.0,61.0,64.0,64.0,50.0,50.0,51.0,57.0,57.0,True,https://www.futbin.com/23/player/34537
15273,Rafael Ferrario,60,Huracán,Argentina,Argentina,fut23 bronze common,ARG 1,OTHER,1,2,Right,GK,M,M,186,73,76,168,0,318,646,1,High&Average+,2000-04-30,2022-09-21,59,16,30,57,9,8,45,10,8,18,60,40,15,15,19,20,13,62,24,40,56,20,13,37,22,7,15,10,10,12,58,44,21,45,26,59.0,59.0,57.0,57.0,60.0,60.0,62.0,62.0,22.0,16.0,30.0,58.0,58.0,True,https://www.futbin.com/23/player/34747
15280,Benjamin Leneis,60,FC Augsburg,Germany,Germany,fut23 bronze common,GER 1,GER 1,1,3,Right,GK,M,M,195,77,85,187,-1,317,558,1,High&Average,1999-03-08,2022-09-21,64,19,24,55,3,6,44,6,9,19,59,26,12,11,16,22,14,62,34,28,54,17,13,20,21,3,14,7,12,13,56,38,18,38,18,64.0,64.0,55.0,55.0,59.0,59.0,62.0,62.0,21.0,19.0,24.0,56.0,56.0,True,https://www.futbin.com/23/player/34933
15288,Luis Barraza,60,New York City FC,United States,Other,fut23 bronze rare,MLS,OTHER,1,3,Right,GK,M,M,187,74,88,194,0,332,648,1,High&Average,1996-11-08,2022-09-21,63,27,15,60,5,8,55,5,5,17,73,35,13,13,24,19,14,56,23,34,52,19,7,37,22,8,14,5,13,13,58,47,26,69,26,63.0,63.0,60.0,60.0,73.0,73.0,56.0,56.0,22.0,27.0,15.0,58.0,58.0,True,https://www.futbin.com/23/player/35115
15290,Greg Ranjitsingh,60,Toronto FC,Trinidad and Tobago,Other,fut23 bronze rare,MLS,OTHER,1,1,Right,GK,M,M,188,74,91,201,2,310,618,1,High&Average,1993-07-18,2022-09-21,59,24,17,52,7,8,38,7,8,12,50,24,12,11,28,28,13,68,39,24,54,19,13,29,21,11,10,9,13,10,60,40,18,69,23,59.0,59.0,52.0,52.0,50.0,50.0,68.0,68.0,21.0,24.0,17.0,60.0,60.0,True,https://www.futbin.com/23/player/35179
15300,TP Rehenesh,60,Jamshedpur FC,India,Other,fut23 bronze common,IND 1,OTHER,1,2,Right,GK,M,M,180,71,75,165,1,334,671,1,Average,1993-02-13,2022-09-21,61,31,51,59,8,6,44,9,6,17,58,24,12,13,20,23,12,59,31,43,56,14,7,28,39,12,13,8,13,11,58,68,19,49,23,61.0,61.0,59.0,59.0,58.0,58.0,59.0,59.0,39.0,31.0,51.0,58.0,58.0,True,https://www.futbin.com/23/player/35370
15307,Gwang Yeon Lee,60,Gangwon FC,Korea Republic,Other,fut23 bronze common,KOR 1,OTHER,1,2,Right,GK,M,M,184,72,85,187,0,319,656,1,Stocky,1999-09-11,2022-09-21,59,20,28,58,6,8,41,8,7,14,54,33,10,13,25,24,12,63,37,43,49,10,11,26,23,12,11,8,14,12,62,57,26,64,27,59.0,59.0,58.0,58.0,54.0,54.0,63.0,63.0,23.0,20.0,28.0,62.0,62.0,True,https://www.futbin.com/23/player/35562
15315,Joshua Oluwayemi,60,Portsmouth,England,England,fut23 bronze common,ENG 3,OTHER,1,2,Right,GK,M,M,189,74,82,181,3,330,700,1,High&Average,2001-03-13,2022-09-21,62,36,35,56,5,5,40,9,6,12,53,39,14,11,29,25,10,64,42,59,53,19,11,34,36,9,11,5,12,10,59,61,21,54,23,62.0,62.0,56.0,56.0,53.0,53.0,64.0,64.0,36.0,36.0,35.0,59.0,59.0,True,https://www.futbin.com/23/player/35834
15317,Jędrzej Grobelny,60,Warta Poznań,Poland,Other,fut23 bronze common,POL 1,OTHER,1,2,Right,GK,M,M,190,75,83,183,1,329,658,1,High&Average,2001-06-28,2022-09-21,62,30,33,60,5,7,44,9,7,17,58,36,13,13,29,22,13,60,36,55,49,10,5,24,31,7,14,8,11,12,58,54,23,56,16,62.0,62.0,60.0,60.0,58.0,58.0,60.0,60.0,31.0,30.0,33.0,58.0,58.0,True,https://www.futbin.com/23/player/35842
15322,Leo Oppermann,60,Hamburger SV,Germany,Germany,fut23 bronze common,GER 2,OTHER,1,3,Right,GK,M,M,191,75,82,181,5,327,587,1,High&Average,2001-08-28,2022-09-21,63,23,24,59,5,8,44,7,7,9,59,31,12,11,24,28,14,65,25,45,40,16,8,18,23,12,11,7,10,9,58,59,20,36,24,63.0,63.0,59.0,59.0,59.0,59.0,65.0,65.0,23.0,23.0,24.0,58.0,58.0,True,https://www.futbin.com/23/player/35964
15332,Simen Vidtun Nilsen,60,Sarpsborg 08,Norway,Other,fut23 bronze common,NOR 1,OTHER,1,2,Right,GK,M,M,191,75,75,165,1,327,670,1,High&Average,2000-03-03,2022-09-21,60,26,28,59,5,7,47,5,7,17,62,38,12,12,22,27,14,60,33,46,50,10,8,28,27,12,13,10,12,12,59,64,23,45,37,60.0,60.0,59.0,59.0,62.0,62.0,60.0,60.0,27.0,26.0,28.0,59.0,59.0,True,https://www.futbin.com/23/player/36250
15336,Nikos Christogeorgos,60,Panathinaikos,Greece,Other,fut23 bronze rare,GRE 1,OTHER,1,2,Right,GK,M,M,190,75,74,163,0,319,661,1,High&Average,2000-01-18,2022-09-21,64,24,30,65,5,7,38,9,8,16,50,40,10,11,34,35,10,66,52,21,46,11,8,34,26,10,11,9,10,13,48,62,19,54,24,64.0,64.0,65.0,65.0,50.0,50.0,66.0,66.0,26.0,24.0,30.0,48.0,48.0,True,https://www.futbin.com/23/player/36338
15341,José Miers,60,Cerro Porteño,Paraguay,Other,fut23 libertadores b bronze rare,LIB,OTHER,1,2,Right,GK,M,M,193,76,95,209,0,325,620,1,High&Average,2000-12-07,2022-09-21,58,32,23,61,4,5,46,5,6,19,61,31,14,10,23,26,13,60,34,22,61,19,7,21,28,13,10,5,11,10,57,37,26,70,17,58.0,58.0,61.0,61.0,61.0,61.0,60.0,60.0,28.0,32.0,23.0,57.0,57.0,True,https://www.futbin.com/23/player/36393
15356,Dennis Gorka,60,Düsseldorf,Germany,Germany,fut23 bronze common,GER 2,OTHER,1,2,Right,GK,M,M,190,75,83,183,9,335,690,1,High&Average,2002-04-03,2022-09-21,63,35,32,58,7,9,44,10,12,16,59,33,10,12,29,17,13,65,29,34,52,20,15,38,34,11,12,12,10,13,56,56,29,58,22,63.0,63.0,58.0,58.0,59.0,59.0,65.0,65.0,34.0,35.0,32.0,56.0,56.0,True,https://www.futbin.com/23/player/36606
15360,Daniel Klein,60,FC Augsburg,Germany,Germany,fut23 bronze common,GER 1,GER 1,1,2,Right,GK,M,M,191,75,84,185,0,318,594,1,High&Average,2001-03-13,2022-09-21,60,20,27,58,8,8,42,6,6,14,56,35,10,9,26,24,7,63,28,31,54,14,9,29,23,7,12,6,15,12,58,38,23,57,17,60.0,60.0,58.0,58.0,56.0,56.0,63.0,63.0,23.0,20.0,27.0,58.0,58.0,True,https://www.futbin.com/23/player/36698
15366,Živko Kostadinović,60,FC Zürich,Switzerland,Other,fut23 bronze rare,SUI 1,OTHER,1,2,Right,GK,M,M,196,77,86,190,1,315,627,1,High&Average+,1992-04-10,2022-09-21,60,24,17,56,5,10,41,9,9,18,54,32,13,10,23,17,14,65,22,50,52,12,8,36,21,7,10,9,14,12,59,56,19,56,22,60.0,60.0,56.0,56.0,54.0,54.0,65.0,65.0,21.0,24.0,17.0,59.0,59.0,True,https://www.futbin.com/23/player/36773
15370,Mateusz Kochalski,60,PGE Stal Mielec,Poland,Other,fut23 bronze rare,POL 1,OTHER,1,2,Right,GK,M,M,190,75,88,194,0,337,720,1,High&Average,2000-07-25,2022-09-21,59,43,32,61,7,12,42,13,8,15,56,41,13,13,24,23,16,59,32,43,45,21,15,39,39,14,13,9,14,12,63,50,34,47,30,59.0,59.0,61.0,61.0,56.0,56.0,59.0,59.0,39.0,43.0,32.0,63.0,63.0,True,https://www.futbin.com/23/player/36818
15395,David Odumosu,60,St. Pats,Republic of Ireland,Other,fut23 bronze rare,IRL 1,OTHER,1,3,Right,GK,M,M,185,73,80,176,-1,352,895,1,High&Average,2001-03-23,2022-09-21,59,58,60,58,6,9,42,5,9,14,56,57,22,13,50,40,10,61,60,60,55,30,11,40,59,12,11,8,11,14,59,65,28,60,35,59.0,59.0,58.0,58.0,56.0,56.0,61.0,61.0,59.0,58.0,60.0,59.0,59.0,True,https://www.futbin.com/23/player/37165
15404,Elias Bördner,60,Viktoria Köln,Germany,Germany,fut23 bronze common,GER 3,OTHER,1,3,Right,GK,M,M,188,74,92,203,0,321,612,1,High&Average,2002-02-18,2022-09-21,61,21,22,59,7,4,44,6,6,11,58,30,10,8,24,26,11,63,25,35,52,12,5,38,21,7,12,8,11,12,59,53,21,65,26,61.0,61.0,59.0,59.0,58.0,58.0,63.0,63.0,21.0,21.0,22.0,59.0,59.0,True,https://www.futbin.com/23/player/37298
15406,Ousmane Ba,60,FC Metz,Senegal,Other,fut23 bronze common,FRA 2,OTHER,1,2,Right,GK,M,M,185,73,72,159,1,325,642,1,High&Average+,2002-06-06,2022-09-21,62,23,20,54,4,15,47,8,6,35,63,27,14,14,18,22,10,62,26,50,48,17,12,26,22,11,10,7,10,10,62,58,17,53,24,62.0,62.0,54.0,54.0,63.0,63.0,62.0,62.0,22.0,23.0,20.0,62.0,62.0,True,https://www.futbin.com/23/player/37360
15407,Joan López,60,Independiente,Ecuador,Other,fut23 libertadores b bronze rare,LIB,OTHER,1,2,Right,GK,M,M,180,71,73,161,0,319,631,1,Average,2002-01-11,2022-09-21,62,25,20,57,6,7,44,6,7,18,59,28,13,10,25,15,14,62,39,42,60,19,8,24,23,12,11,9,14,11,56,55,21,46,22,62.0,62.0,57.0,57.0,59.0,59.0,62.0,62.0,23.0,25.0,20.0,56.0,56.0,True,https://www.futbin.com/23/player/37372
15409,Sebastián Araujo,60,Junior,Colombia,Other,fut23 sudamericana bronze rare,SUD,OTHER,1,2,Right,GK,M,M,183,72,79,174,-1,338,699,1,Average,1997-06-19,2022-09-21,60,36,38,61,4,6,44,8,8,17,59,38,14,13,25,29,13,63,41,48,50,11,5,39,37,12,14,5,10,12,58,61,29,42,27,60.0,60.0,61.0,61.0,59.0,59.0,63.0,63.0,37.0,36.0,38.0,58.0,58.0,True,https://www.futbin.com/23/player/37406
15417,Sorin Mogoșanu,60,FC U Craiova 1948,Romania,Other,fut23 bronze common,ROM 1,OTHER,1,1,Right,GK,M,M,180,71,77,170,0,341,690,1,Average,1992-11-22,2022-09-21,64,43,35,56,4,5,45,9,5,19,60,23,12,12,22,27,14,62,50,47,46,14,13,29,40,8,10,6,14,12,59,61,23,49,33,64.0,64.0,56.0,56.0,60.0,60.0,62.0,62.0,40.0,43.0,35.0,59.0,59.0,True,https://www.futbin.com/23/player/37576
15422,Facundo Sanguinetti,60,Banfield,Argentina,Argentina,fut23 sudamericana bronze rare,SUD,OTHER,1,3,Right,GK,M,M,184,72,71,157,0,318,653,1,Average,2001-03-01,2022-09-21,60,27,26,54,7,5,42,8,7,15,56,40,11,13,26,17,14,63,29,45,60,13,11,21,27,13,15,4,15,12,58,60,19,56,22,60.0,60.0,54.0,54.0,56.0,56.0,63.0,63.0,27.0,27.0,26.0,58.0,58.0,True,https://www.futbin.com/23/player/37673
15453,Brendan Clarke,60,Shelbourne,Republic of Ireland,Other,fut23 bronze common,IRL 1,OTHER,1,3,Right,GK,M,M,185,73,81,179,2,348,891,1,High&Average,1985-09-17,2022-09-22,59,48,48,61,15,14,48,12,15,40,64,59,14,15,23,22,15,58,50,55,54,23,14,47,48,20,13,18,15,15,58,55,30,51,43,59.0,59.0,61.0,61.0,64.0,64.0,58.0,58.0,48.0,48.0,48.0,58.0,58.0,True,https://www.futbin.com/23/player/44202
15454,Scott Loach,60,Derby County,England,England,fut23 bronze rare,ENG 3,OTHER,1,2,Right,GK,M,M,185,73,83,183,3,354,913,1,High&Average,1988-05-27,2022-09-22,59,56,60,59,11,17,43,22,18,22,57,39,19,12,22,23,16,60,62,50,56,24,13,38,58,16,23,9,19,19,61,68,32,68,36,59.0,59.0,59.0,59.0,57.0,57.0,60.0,60.0,58.0,56.0,60.0,61.0,61.0,True,https://www.futbin.com/23/player/44217
15455,Ben Hinchliffe,60,Stockport,England,England,fut23 bronze common,ENG 4,OTHER,1,3,Right,GK,M,M,185,73,73,161,1,342,959,1,High&Average,1988-10-09,2022-09-22,59,37,44,60,17,10,47,17,12,21,62,50,24,28,43,51,30,62,54,41,54,26,15,55,40,22,25,22,18,12,59,55,37,63,29,59.0,59.0,60.0,60.0,62.0,62.0,62.0,62.0,40.0,37.0,44.0,59.0,59.0,True,https://www.futbin.com/23/player/44219
15457,Dominik Kisiel,60,VfB Oldenburg,Poland,Other,fut23 bronze rare,GER 3,OTHER,1,3,Right,GK,M,M,190,75,84,185,0,340,812,1,High&Average,1990-04-15,2022-09-22,62,44,55,52,15,14,43,14,14,15,57,22,15,15,18,19,15,55,45,56,58,22,14,32,48,23,13,14,14,15,66,63,45,55,25,62.0,62.0,52.0,52.0,57.0,57.0,55.0,55.0,48.0,44.0,55.0,66.0,66.0,True,https://www.futbin.com/23/player/44292
15458,Frank Lehmann,60,SV Elversberg,Germany,Germany,fut23 bronze common,GER 3,OTHER,1,3,Right,GK,M,M,191,75,78,172,2,335,826,1,High&Average+,1989-04-29,2022-09-22,63,32,35,60,6,12,49,16,8,36,65,39,9,8,47,32,9,60,41,28,56,39,31,48,33,15,9,20,10,9,54,56,27,65,34,63.0,63.0,60.0,60.0,65.0,65.0,60.0,60.0,33.0,32.0,35.0,54.0,54.0,True,https://www.futbin.com/23/player/44317
15463,Jacopo Furlan,60,Perugia,Italy,Italy,fut23 bronze common,ITA 2,OTHER,1,2,Right,GK,M,M,189,74,75,165,0,336,812,1,High&Average,1993-02-22,2022-09-22,59,45,44,57,16,14,41,15,13,25,55,11,19,13,27,26,16,61,33,59,57,24,17,49,45,22,17,15,13,17,59,57,37,52,18,59.0,59.0,57.0,57.0,55.0,55.0,61.0,61.0,45.0,45.0,44.0,59.0,59.0,True,https://www.futbin.com/23/player/44524
15468,Lukas Wedl,60,FK Austria Wien,Austria,Other,fut23 bronze common,AUT 1,OTHER,1,2,Right,GK,M,M,186,73,80,176,1,332,805,1,High&Average+,1995-10-19,2022-09-22,58,46,44,55,8,9,41,6,10,30,54,20,20,20,37,30,15,62,30,55,64,30,14,39,45,24,14,9,13,14,58,52,20,65,26,58.0,58.0,55.0,55.0,54.0,54.0,62.0,62.0,45.0,46.0,44.0,58.0,58.0,True,https://www.futbin.com/23/player/44723
15470,Harry Isted,60,Luton Town,England,England,fut23 bronze common,ENG 2,OTHER,1,3,Right,GK,M,M,186,73,74,163,-1,334,709,1,High&Average,1997-03-05,2022-09-22,62,35,36,58,9,14,44,19,17,31,59,19,16,14,24,22,13,62,34,41,53,19,16,38,35,11,18,12,14,18,58,42,25,37,18,62.0,62.0,58.0,58.0,59.0,59.0,62.0,62.0,35.0,35.0,36.0,58.0,58.0,True,https://www.futbin.com/23/player/44809
15472,Alexander Nybo,60,Randers FC,Denmark,Other,fut23 bronze common,DEN 1,OTHER,1,2,Right,GK,M,M,188,74,83,183,0,343,865,1,High&Average+,1995-04-12,2022-09-22,60,46,46,59,14,15,44,17,15,20,59,45,24,15,37,36,18,61,35,52,56,27,19,37,46,21,12,21,17,17,58,50,35,50,24,60.0,60.0,59.0,59.0,59.0,59.0,61.0,61.0,46.0,46.0,46.0,58.0,58.0,True,https://www.futbin.com/23/player/44912
15475,Mateusz Hewelt,60,Tranmere Rovers,Poland,Other,fut23 bronze common,ENG 4,OTHER,1,2,Right,GK,M,M,191,75,78,172,0,339,754,1,High&Average,1996-09-23,2022-09-22,62,47,42,56,8,10,41,12,10,26,55,22,13,17,25,24,16,62,36,50,57,17,13,45,45,16,13,8,19,19,59,58,20,41,29,62.0,62.0,56.0,56.0,55.0,55.0,62.0,62.0,45.0,47.0,42.0,59.0,59.0,True,https://www.futbin.com/23/player/45006
15494,Michele Cerofolini,60,Fiorentina,Italy,Italy,fut23 bronze rare,ITA 1,ITA 1,1,1,Right,GK,M,M,188,74,80,176,0,340,746,1,High&Average+,1999-01-04,2022-09-22,60,37,37,60,10,10,45,12,15,15,60,40,10,11,16,24,13,60,37,55,46,19,11,45,37,12,14,18,13,13,63,60,25,61,22,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,37.0,37.0,37.0,63.0,63.0,True,https://www.futbin.com/23/player/45387
15501,Ji Min Park,60,Suwon Samsung,Korea Republic,Other,fut23 bronze common,KOR 1,OTHER,1,3,Right,GK,M,M,188,74,85,187,0,321,652,1,High&Average,2000-05-25,2022-09-22,58,33,25,56,4,6,39,8,8,18,52,51,14,13,18,29,10,61,25,32,57,15,5,57,30,10,12,27,12,12,64,45,17,30,20,58.0,58.0,56.0,56.0,52.0,52.0,61.0,61.0,30.0,33.0,25.0,64.0,64.0,True,https://www.futbin.com/23/player/45497
15503,Kevin Rauhut,60,Viktoria Köln,Germany,Germany,fut23 bronze common,GER 3,OTHER,1,3,Left,GK,M,M,188,74,77,170,-1,334,663,1,High&Average,1989-12-30,2022-09-22,62,29,35,59,5,9,47,7,7,19,63,28,14,12,21,37,12,62,33,31,49,20,14,44,31,12,10,10,12,10,57,48,20,43,25,62.0,62.0,59.0,59.0,63.0,63.0,62.0,62.0,31.0,29.0,35.0,57.0,57.0,True,https://www.futbin.com/23/player/45525
15508,Darío Ramos Pinazo,60,CA Osasuna,Spain,Spain,fut23 bronze common,ESP 1,ESP 1,1,3,Right,GK,M,M,191,75,78,172,0,334,652,1,High&Average+,1999-10-19,2022-09-22,60,29,30,62,5,10,49,7,7,10,65,34,12,13,24,23,12,60,34,27,50,14,13,33,29,14,12,6,13,12,58,53,22,64,20,60.0,60.0,62.0,62.0,65.0,65.0,60.0,60.0,29.0,29.0,30.0,58.0,58.0,True,https://www.futbin.com/23/player/45613
15509,Jozef Pukaj,60,FC Winterthur,Switzerland,Other,fut23 bronze common,SUI 1,OTHER,1,3,Right,GK,M,M,192,76,85,187,-1,323,602,1,High&Average+,2000-02-13,2022-09-22,63,16,25,61,6,5,45,9,5,17,60,30,14,14,24,24,11,62,35,32,41,10,6,38,20,12,10,8,14,14,57,32,27,61,17,63.0,63.0,61.0,61.0,60.0,60.0,62.0,62.0,20.0,16.0,25.0,57.0,57.0,True,https://www.futbin.com/23/player/45625
15514,Franco Fragueda,60,Talleres,Argentina,Argentina,fut23 libertadores b bronze rare,LIB,OTHER,1,2,Right,GK,M,M,189,74,80,176,-1,329,654,1,High&Average+,2000-07-25,2022-09-22,63,31,31,59,4,5,44,6,7,19,59,39,11,11,29,15,11,60,37,21,52,15,14,27,31,14,13,5,14,10,57,59,24,62,24,63.0,63.0,59.0,59.0,59.0,59.0,60.0,60.0,31.0,31.0,31.0,57.0,57.0,True,https://www.futbin.com/23/player/45704
15517,Pedro González,60,Olimpia,Paraguay,Other,fut23 libertadores b bronze rare,LIB,OTHER,1,2,Right,GK,M,M,188,74,83,183,-1,331,694,1,High&Average,1999-02-21,2022-09-22,60,33,30,61,8,7,47,7,5,16,62,35,11,14,40,50,11,61,29,34,55,14,11,32,32,6,10,9,13,12,55,44,25,62,24,60.0,60.0,61.0,61.0,62.0,62.0,61.0,61.0,32.0,33.0,30.0,55.0,55.0,True,https://www.futbin.com/23/player/45760
15526,Youri Schoonderwaldt,60,Sparta Rotterdam,Netherlands,Netherlands,fut23 bronze common,NED 1,OTHER,1,2,Left,GK,M,M,195,77,82,181,0,311,637,1,High&Average+,2000-05-13,2022-09-22,60,15,27,59,8,6,41,6,5,18,55,31,14,14,29,24,14,59,25,46,57,13,14,25,20,9,13,5,13,10,58,62,25,49,19,60.0,60.0,59.0,59.0,55.0,55.0,59.0,59.0,20.0,15.0,27.0,58.0,58.0,True,https://www.futbin.com/23/player/45873
15537,Elias Damergy,60,Rennes,Tunisia,Other,fut23 bronze common,FRA 1,FRA 1,1,3,Right,GK,M,M,187,74,76,168,1,326,669,1,High&Average+,2002-10-17,2022-09-22,61,38,32,58,8,5,39,5,6,14,52,37,10,10,17,18,10,62,46,33,57,14,12,37,36,6,12,6,13,10,57,54,28,66,26,61.0,61.0,58.0,58.0,52.0,52.0,62.0,62.0,36.0,38.0,32.0,57.0,57.0,True,https://www.futbin.com/23/player/46002
15542,Vladan Dekic,60,Pisa,Serbia,Other,fut23 bronze common,ITA 2,OTHER,1,3,Right,GK,M,M,191,75,80,176,1,325,678,1,High&Average,1999-08-10,2022-09-22,60,27,25,59,16,9,46,11,9,11,61,39,13,12,30,23,12,60,39,22,55,19,19,39,26,16,15,11,13,13,59,33,20,55,26,60.0,60.0,59.0,59.0,61.0,61.0,60.0,60.0,26.0,27.0,25.0,59.0,59.0,True,https://www.futbin.com/23/player/46040
15544,Bruno Rivas,60,Oriente Petrolero,Bolivia,Other,fut23 sudamericana bronze rare,SUD,OTHER,1,1,Right,GK,M,M,180,71,72,159,0,319,676,1,Lean,2000-08-22,2022-09-22,60,32,17,61,7,8,44,8,6,20,58,40,15,15,21,18,14,59,30,48,60,13,13,38,26,10,12,6,11,14,55,63,24,44,25,60.0,60.0,61.0,61.0,58.0,58.0,59.0,59.0,26.0,32.0,17.0,55.0,55.0,True,https://www.futbin.com/23/player/46063
15551,José Pedro Ferreira Oliveira,60,Paços Ferreira,Portugal,Portugal,fut23 bronze common,POR 1,OTHER,1,3,Right,GK,M,M,186,73,85,187,1,321,1032,1,High&Average,2002-04-06,2022-09-22,60,32,38,56,19,12,43,16,16,20,57,66,19,19,45,55,21,60,69,66,67,23,15,68,34,25,25,18,14,18,54,64,44,69,26,60.0,60.0,56.0,56.0,57.0,57.0,60.0,60.0,34.0,32.0,38.0,54.0,54.0,True,https://www.futbin.com/23/player/46165
15555,Julio Fierro,60,Colo-Colo,Chile,Other,fut23 libertadores b bronze rare,LIB,OTHER,1,2,Right,GK,M,M,183,72,87,192,2,312,629,1,Average,2002-04-02,2022-09-22,61,18,17,54,8,7,44,9,5,10,58,26,14,13,22,29,12,61,34,44,58,10,9,22,18,6,14,8,10,13,60,59,23,64,21,61.0,61.0,54.0,54.0,58.0,58.0,61.0,61.0,18.0,18.0,17.0,60.0,60.0,True,https://www.futbin.com/23/player/46206
